Rank,Rikishi,Heya,Shusshin,Birth Date,Height/Weight,Result
J14w,Surugaumi,Dewanoumi,Shizuoka,01.01.1920,186 cm 97.5 kg,13-2 Y
J15e,Kitamigata,Nishikijima,Hokkaido,26.10.1916,175 cm 98 kg,6-9
J15w,Nishikiryu,Nishonoseki,Kochi,26.11.1916,173 cm 90 kg,0-0-15
J15wHD,Sharinishiki,Nishonoseki,Hokkaido,12.07.1917,173 cm 101.5 kg,10-5
J1e,Kozuzan,Asahiyama,Nara,22.02.1919,178 cm 128 kg,10-5
J1w,Otogaiwa,Wakafuji,Fukuoka,25.03.1914,173 cm 92 kg,7-8
J2e,Azumafuji,Takasago,Tokyo,28.10.1921,179 cm 178 kg,14-1 Y
J2w,Hitachiumi,Arashio,Ibaraki,19.01.1916,171 cm 90 kg,10-5
J3e,Ashibayama,Izutsu,Tokyo,01.12.1913,177 cm 116.5 kg,9-6
J3w,Raimon,Dewanoumi,Tokyo,28.10.1916,168 cm 101 kg,1-14
J4e,Midorikuni,Tatsunami,Tokyo,05.08.1919,180 cm 99 kg,9-6
J4w,Terunoumi,Nishonoseki,Kochi,18.01.1922,171 cm 99 kg,8-7
J5e,Shachinosato,Wakamatsu,Aichi,11.08.1914,179 cm 130 kg,8-7
J5w,Nishikidani,Nishikijima,Tokyo,01.09.1912,171 cm 111 kg,10-5
J6e,Ryuozan,Dewanoumi,Fukuoka,25.03.1910,180 cm 112.5 kg,11-4
J6w,Okuma,Kumagatani,Hiroshima,15.01.1920,182 cm 99.5 kg,9-6
J7e,Inshuzan,Kasugano,Tottori,01.03.1916,174 cm 101 kg,8-7
J7w,Tominoyama,Hanakago,Miyagi,10.02.1914,185 cm 116 kg,3-12
J8e,Mitsuneyama,Takashima,Tokyo,07.02.1922,176 cm 150 kg,9-6
J8w,Yamatoiwa,Dewanoumi,Fukuoka,06.07.1910,176 cm 120 kg,7-8
J9e,Fujinosato,Dewanoumi,Aomori,10.04.1901,167 cm 105 kg,0-0
J9w,Sobuyama,Dewanoumi,Kanagawa,11.01.1918,173 cm 98 kg,7-8
J10e,Asakeyama,Takasago,Mie,25.03.1914,174 cm 94 kg,8-7
J10w,Tokachiiwa,Nishonoseki,Hokkaido,10.01.1919,176 cm 105 kg,7-8
J11e,Tamazakura,Nishonoseki,Kumamoto,19.01.1920,174 cm 86 kg,7-8
J11w,Fukunishiki,Nishonoseki,Hokkaido,23.05.1920,177 cm 109 kg,7-8
J12e,Sanyozan,Dewanoumi,Okayama,07.08.1915,185 cm 96 kg,2-13
J12w,Tatsutano,Tatsunami,Ishikawa,14.04.1918,173 cm 115 kg,10-5
J13e,Yahazuyama,Tomozuna,Kochi,30.11.1913,173 cm 86 kg,7-8
J13w,Onoumi,Nishonoseki,Akita,20.03.1916,176 cm 99.5 kg,10-5
J14e,Terunishiki,Hanakago,Iwate,15.06.1911,164 cm 105 kg,2-13
J14w,Toyonishiki,Dewanoumi,Fukuoka,03.02.1920,188 cm 96 kg,8-7
J15e,Ohirayama,Kasugano,Tochigi,23.12.1910,171 cm 94 kg,8-7
J15w,Kitamigata,Nishikijima,Hokkaido,26.10.1916,175 cm 98 kg,6-9
J1e,Tatsutano,Tatsunami,Ishikawa,14.04.1918,173 cm 115 kg,8-7
J1w,Toyonishiki,Dewanoumi,Fukuoka,03.02.1920,188 cm 96 kg,8-7
J2e,Ashibayama,Izutsu,Tokyo,01.12.1913,177 cm 116.5 kg,10-5
J2w,Itsutsuumi,Dewanoumi,Nagasaki,01.11.1922,176 cm 84.5 kg,9-6
J3e,Surugaumi,Dewanoumi,Shizuoka,01.01.1920,186 cm 97.5 kg,6-9
J3w,Wakagiyama,Kasugano,Wakayama,17.01.1915,171 cm 105 kg,8-7
J4e,Tokachiiwa,Nishonoseki,Hokkaido,10.01.1919,176 cm 105 kg,10-5
J4w,Takenosato,Dewanoumi,Aomori,20.04.1909,173 cm 94 kg,6-9
J5e,Asake,Takasago,Mie,25.03.1914,174 cm 94 kg,5-10
J5w,Hirosegawa,Isegahama,Miyagi,28.02.1919,180 cm 105 kg,9-6
J6e,Sharinishiki,Nishonoseki,Hokkaido,12.07.1917,173 cm 101.5 kg,7-8
J6w,Kotonishiki,Nishonoseki,Kagawa,07.03.1922,177 cm 120 kg,10-5
J7e,Yamatoiwa,Dewanoumi,Fukuoka,06.07.1910,176 cm 120 kg,5-10
J7w,Tamazakura,Nishonoseki,Kumamoto,19.01.1920,174 cm 86 kg,0-0
J8e,Inshuzan,Kasugano,Tottori,01.03.1916,174 cm 101 kg,6-6-3
J8w,Tominoyama,Hanakago,Miyagi,10.02.1914,185 cm 116 kg,5-10
J8wOB,Datenosato,Furiwake,Hokkaido,19.03.1920,174 cm 83 kg,0-0
J9e,Ohirayama,Kasugano,Tochigi,23.12.1910,171 cm 94 kg,9-6
J9w,Shinshuzan,Takasago,Nagano,01.11.1918,179 cm 92 kg,8-7
J10e,Onoumi,Nishonoseki,Akita,20.03.1916,176 cm 99.5 kg,10-5
J10w,Terunoumi,Nishonoseki,Kochi,18.01.1922,171 cm 99 kg,6-9
J11e,Yatomeishi#,Nishikijima,Akita,20.05.1919,179 cm 120 kg,7-8
J11w,Midorishima,Tatsunami,Hokkaido,25.01.1923,176 cm 88 kg,6-9
J12e,Ryugasaki,Takasago,Ibaraki,28.01.1920,177 cm 99 kg,0-0-15
J12w,Kagamigawa,Futagoyama,Kochi,01.07.1911,177 cm 98 kg,3-12
J13e,Futagoiwa,Futabayama,Wakayama,11.02.1923,167 cm 90 kg,4-11
J13w,Kainoyama,Nishikijima,Yamanashi,04.03.1921,170 cm 113 kg,6-9
J14e,Otogaiwa,Wakafuji,Fukuoka,25.03.1914,173 cm 92 kg,8-7
J14w,Kusunishiki,Miyagino,Fukuoka,01.02.1921,171 cm 120 kg,13-2 Y
J15e,Sobuyama,Dewanoumi,Kanagawa,11.01.1918,173 cm 98 kg,13-2
J15w,Mihamanada,Takasago,Mie,10.03.1919,173 cm 83 kg,5-10
Y1e,Terukuni,Isegahama,Akita,10.01.1919,174 cm 162 kg,0-0-13
Y1w,Haguroyama,Tatsunami,Niigata,18.11.1914,179 cm 129.5 kg,0-0-13
Y2eHD,Maedayama,Takasago,Ehime,04.05.1914,180 cm 120 kg,5-3-5
Y2wHD,Azumafuji,Takasago,Tokyo,28.10.1921,179 cm 178 kg,10-2-1d Y
O1e,Saganohana,Nishonoseki,Saga,05.12.1917,170 cm 128 kg,9-4
O1w,Masuiyama,Dewanoumi,Hyogo,03.11.1919,174 cm 116 kg,7-6
S1e,Shionoumi,Dewanoumi,Hyogo,01.03.1918,180 cm 113 kg,4-9
S1w,Chiyonoyama,Dewanoumi,Hokkaido,02.06.1926,190 cm 122 kg,8-5
K1e,Kamikaze,Nishonoseki,Kagawa,19.10.1921,179 cm 98 kg,7-5-1d
K1w,Rikidozan,Nishonoseki,Nagasaki,14.11.1924,176 cm 116 kg,8-5
M1e,Wakasegawa,Isegahama,Hyogo,20.02.1920,176 cm 110 kg,7-6
M1w,Sakuranishiki,Dewanoumi,Aomori,26.06.1916,171 cm 93 kg,7-6
M2e,Mitsuneyama,Takashima,Tokyo,07.02.1922,176 cm 150 kg,9-4 S
M2w,Kozuzan,Asahiyama,Nara,22.02.1919,178 cm 128 kg,6-7
M3e,Yoshibayama,Takashima,Hokkaido,03.04.1920,179 cm 143 kg,7-6
M3w,Tochinishiki,Kasugano,Tokyo,20.02.1925,177 cm 132 kg,7-6 G
M4e,Bishuyama,Isegahama,Hiroshima,04.11.1919,167 cm 128 kg,6-7
M4w,Hirosegawa,Isegahama,Miyagi,28.02.1919,180 cm 105 kg,6-7
M5e,Dewanishiki,Dewanoumi,Tokyo,15.07.1925,181 cm 143 kg,6-7
M5w,Terunobori,Takashima,Hokkaido,26.01.1922,177 cm 104 kg,3-10
M6e,Fudoiwa,Tokitsukaze,Kumamoto,06.08.1924,213 cm 130 kg,6-7
M6w,Itsutsuumi,Dewanoumi,Nagasaki,01.11.1922,176 cm 84.5 kg,7-6
M7e,Kotonishiki,Nishonoseki,Kagawa,07.03.1922,177 cm 120 kg,10-3 J
M7w,Kagamisato,Tokitsukaze,Aomori,30.04.1923,174 cm 162 kg,8-5
M8e,Shimizugawa,Oitekaze,Hyogo,13.08.1925,176 cm 115 kg,3-3-7
M8w,Nayoroiwa,Tatsunami,Hokkaido,27.09.1914,173 cm 128 kg,5-8
M9e,Onoumi,Nishonoseki,Akita,20.03.1916,176 cm 99.5 kg,7-6
M9w,Tokachiiwa,Nishonoseki,Hokkaido,10.01.1919,176 cm 105 kg,9-4
M10e,Yakatayama,Dewanoumi,Kumamoto,05.05.1917,180 cm 131.5 kg,7-6
M10w,Midorishima,Tatsunami,Hokkaido,25.01.1923,176 cm 88 kg,5-8
M11e,Kusunishiki,Miyagino,Fukuoka,01.02.1921,171 cm 120 kg,3-10
M11w,Gifunishiki,Dewanoumi,Gifu,23.04.1922,176 cm 120 kg,4-9
M12e,Wakashio,Michinoku,Kanagawa,26.08.1913,171 cm 84.5 kg,6-7
M12w,Okuma,Kumagatani,Hiroshima,15.01.1920,182 cm 99.5 kg,5-8
M13e,Akisegawa,Isegahama,Miyagi,23.03.1918,173 cm 86 kg,1-5-7
M13w,Fujitayama,Takasago,Fukuoka,11.02.1924,167 cm 113 kg,7-6
M14e,Aichiyama,Tatsunami,Aichi,10.03.1922,172 cm 105 kg,6-7
M14w,Kiyoenami,Tatsunami,Ishikawa,24.06.1923,175 cm 118 kg,6-7
M15e,Kuninobori,Takasago,Tokyo,18.04.1925,174 cm 126 kg,10-3 JK
M15w,Orochigata,Nishikijima,Akita,20.05.1919,179 cm 120 kg,4-9
M16e,Hagoromo,Tatsunami,Tokyo,20.05.1919,179 cm 120 kg,4-9
M16w,Futaseyama,Asahiyama,Osaka,07.08.1921,169 cm 108 kg,7-6
M17e,Ouchiyama,Tokitsukaze,Ibaraki,19.06.1926,202 cm 152 kg,9-4
M17w,Yamaguchi,Takashima,Aomori,28.08.1925,180 cm 96 kg,7-6
M18e,Midorikuni,Tatsunami,Tokyo,05.08.1919,180 cm 99 kg,7-6
M18w,Sagamigawa,Kasugano,Kanagawa,13.07.1917,189 cm 124 kg,2-11
M19e,Kashiwado,Nishikijima,Iwate,03.05.1918,186 cm 95.5 kg,0-7-6
M19w,Wakabayama,Tokitsukaze,Fukuoka,09.11.1922,173 cm 94 kg,8-5
M20e,Otachi,Dewanoumi,Fukuoka,06.10.1923,194 cm 180 kg,8-5
M20w,Fujinishiki,Nishonoseki,Hokkaido,09.01.1920,177 cm 90 kg,4-9
M21e,Chikuozan,Yamawake,Chiba,12.03.1921,174 cm 90 kg,0-0-13
M21w,Umenishiki,Takashima,Aomori,20.05.1926,171 cm 86 kg,5-8
Y1e,Haguroyama,Tatsunami,Niigata,18.11.1914,179 cm 129.5 kg,6-4-5
Y1w,Azumafuji,Takasago,Tokyo,28.10.1921,179 cm 178 kg,6-6-3
Y2eHD,Terukuni,Isegahama,Akita,10.01.1919,174 cm 162 kg,2-2-11
O1e,Chiyonoyama,Dewanoumi,Hokkaido,02.06.1926,190 cm 122 kg,12-3 Y
O1w,Saganohana,Nishonoseki,Saga,05.12.1917,170 cm 128 kg,9-6
O2eHD,Shionoumi,Dewanoumi,Hyogo,01.03.1918,180 cm 113 kg,10-5
O2wHD,Masuiyama,Dewanoumi,Hyogo,03.11.1919,174 cm 116 kg,4-6-5
S1e,Kagamisato,Tokitsukaze,Aomori,30.04.1923,174 cm 162 kg,11-4 J
S1w,Mitsuneyama,Takashima,Tokyo,07.02.1922,176 cm 150 kg,3-6-6
K1e,Hajimayama,Dewanoumi,Gifu,23.04.1922,176 cm 120 kg,4-11
K1w,Rikidozan,Nishonoseki,Nagasaki,14.11.1924,176 cm 116 kg,10-5
K2wHD,Tochinishiki,Kasugano,Tokyo,20.02.1925,177 cm 132 kg,8-7 G
M1e,Dewanishiki,Dewanoumi,Tokyo,15.07.1925,181 cm 143 kg,8-7
M1w,Wakasegawa,Isegahama,Hyogo,20.02.1920,176 cm 110 kg,7-8
M2e,Kamikaze,Nishonoseki,Kagawa,19.10.1921,179 cm 98 kg,9-6
M2w,Kotonishiki,Nishonoseki,Kagawa,07.03.1922,177 cm 120 kg,5-10
M3e,Yoshibayama,Takashima,Hokkaido,03.04.1920,179 cm 143 kg,10-5 S
M3w,Onoumi,Nishonoseki,Akita,20.03.1916,176 cm 99.5 kg,5-10
M4e,Otachi,Dewanoumi,Fukuoka,06.10.1923,194 cm 180 kg,8-7
M4w,Shimizugawa,Oitekaze,Hyogo,13.08.1925,176 cm 115 kg,6-9
M5e,Tsunenoyama,Dewanoumi,Okayama,09.02.1925,175 cm 98 kg,1-6-8
M5w,Kozuzan,Asahiyama,Nara,22.02.1919,178 cm 128 kg,9-6
M6e,Sakuranishiki,Dewanoumi,Aomori,26.06.1916,171 cm 93 kg,9-6
M6w,Tokachiiwa,Nishonoseki,Hokkaido,10.01.1919,176 cm 105 kg,7-8
M7e,Itsutsuumi,Dewanoumi,Nagasaki,01.11.1922,176 cm 84.5 kg,1-14
M7w,Ouchiyama,Tokitsukaze,Ibaraki,19.06.1926,202 cm 152 kg,9-6
M8e,Bishuyama,Isegahama,Hiroshima,04.11.1919,167 cm 128 kg,10-5
M8w,Fudoiwa,Tokitsukaze,Kumamoto,06.08.1924,213 cm 130 kg,9-6
M9e,Kusunishiki,Miyagino,Fukuoka,01.02.1921,171 cm 120 kg,7-8
M9w,Nayoroiwa,Tatsunami,Hokkaido,27.09.1914,173 cm 128 kg,3-12
M10e,Terunobori,Takashima,Hokkaido,26.01.1922,177 cm 104 kg,7-8
M10w,Futaseyama,Asahiyama,Osaka,07.08.1921,169 cm 108 kg,7-8
M11e,Wakabayama,Tokitsukaze,Fukuoka,09.11.1922,173 cm 94 kg,7-8
M11w,Aichiyama,Tatsunami,Aichi,10.03.1922,172 cm 105 kg,9-6
M12e,Okuma,Kumagatani,Hiroshima,15.01.1920,182 cm 99.5 kg,0-0-15
M12w,Fujitayama,Takasago,Fukuoka,11.02.1924,167 cm 113 kg,6-9
M13e,Hirosegawa,Isegahama,Miyagi,28.02.1919,180 cm 105 kg,7-8
M13w,Kuninobori,Takasago,Tokyo,18.04.1925,174 cm 126 kg,1-2-12
M14e,Yoshiiyama,Dewanoumi,Fukuoka,13.03.1924,182 cm 92 kg,6-9
M14w,Kiyoenami,Tatsunami,Ishikawa,24.06.1923,175 cm 118 kg,8-7
M15e,Narutoumi,Kasugano,Hyogo,01.01.1926,183 cm 90 kg,8-7
M15w,Yakatayama,Dewanoumi,Kumamoto,05.05.1917,180 cm 131.5 kg,9-6
M16e,Miyagiumi,Dewanoumi,Miyagi,17.10.1922,171 cm 94 kg,5-7-3
M16w,Midorikuni,Tatsunami,Tokyo,05.08.1919,180 cm 99 kg,7-8
M17e,Orochigata,Nishikijima,Akita,20.05.1919,179 cm 120 kg,7-8
M17w,Kainishiki,Nishonoseki,Yamanashi,31.10.1920,175 cm 86 kg,9-6
M18e,Kosakagawa,Tatsunami,Akita,30.05.1921,177 cm 98 kg,7-8
M18w,Wakanohana,Nishonoseki,Aomori,16.03.1928,179 cm 105 kg,11-4 JK
M19e,Oiwazan,Tatsunami,Tokyo,20.05.1919,179 cm 120 kg,7-8
M19w,Yamaguchi,Takashima,Aomori,28.08.1925,180 cm 96 kg,2-9-4
M20e,Hiodoshi,Nishikijima,Akita,22.08.1922,179 cm 120 kg,6-9
M20w,Kamiwaka,Nishonoseki,Chiba,27.09.1928,174 cm 84 kg,9-6
Y1e,Terukuni,Isegahama,Akita,10.01.1919,174 cm 162 kg,15-0 Y
Y1w,Azumafuji,Takasago,Tokyo,28.10.1921,179 cm 178 kg,10-5
Y2eHD,Haguroyama,Tatsunami,Niigata,18.11.1914,179 cm 129.5 kg,12-3
O1e,Chiyonoyama,Dewanoumi,Hokkaido,02.06.1926,190 cm 122 kg,8-7
O1w,Shionoumi,Dewanoumi,Hyogo,01.03.1918,180 cm 113 kg,0-12-3
O2wHD,Saganohana,Nishonoseki,Saga,05.12.1917,170 cm 128 kg,7-8
S1e,Yoshibayama,Takashima,Hokkaido,03.04.1920,179 cm 143 kg,13-2 J
S1w,Kagamisato,Tokitsukaze,Aomori,30.04.1923,174 cm 162 kg,11-4
S2eHD,Mitsuneyama,Takashima,Tokyo,07.02.1922,176 cm 150 kg,13-2 JS
K1e,Shimizugawa,Oitekaze,Hyogo,13.08.1925,176 cm 115 kg,5-10
K1w,Dewanishiki,Dewanoumi,Tokyo,15.07.1925,181 cm 143 kg,5-10
M1e,Bishuyama,Isegahama,Hiroshima,04.11.1919,167 cm 128 kg,3-12
M1w,Wakasegawa,Isegahama,Hyogo,20.02.1920,176 cm 110 kg,6-9
M2e,Tochinishiki,Kasugano,Tokyo,20.02.1925,177 cm 132 kg,8-7
M2w,Nayoroiwa,Tatsunami,Hokkaido,27.09.1914,173 cm 128 kg,7-8
M3e,Terunobori,Takashima,Hokkaido,26.01.1922,177 cm 104 kg,5-10
M3w,Fudoiwa,Tokitsukaze,Kumamoto,06.08.1924,213 cm 130 kg,7-8
M4e,Kusunishiki,Miyagino,Fukuoka,01.02.1921,171 cm 120 kg,3-12
M4w,Yakatayama,Dewanoumi,Kumamoto,05.05.1917,180 cm 131.5 kg,8-7
M5e,Ouchiyama,Tokitsukaze,Ibaraki,19.06.1926,202 cm 152 kg,10-5
M5w,Kozuzan,Asahiyama,Nara,22.02.1919,178 cm 128 kg,6-6-3
M6e,Aichiyama,Tatsunami,Aichi,10.03.1922,172 cm 105 kg,8-7
M6w,Otachi,Dewanoumi,Fukuoka,06.10.1923,194 cm 180 kg,4-11
M7e,Wakanohana,Nishonoseki,Aomori,16.03.1928,179 cm 105 kg,11-4 K
M7w,Tokitsuyama,Tatsunami,Fukushima,10.03.1925,182 cm 137 kg,8-7
M8e,Shinobuyama,Onogawa,Fukushima,21.03.1925,177 cm 109 kg,5-10
M8w,Kiyoenami,Tatsunami,Ishikawa,24.06.1923,175 cm 118 kg,10-5
M9e,Hajimayama,Dewanoumi,Gifu,23.04.1922,176 cm 120 kg,9-6
M9w,Wakabayama,Tokitsukaze,Fukuoka,09.11.1922,173 cm 94 kg,10-5
M10e,Tokachiiwa,Nishonoseki,Hokkaido,10.01.1919,176 cm 105 kg,3-12
M10w,Tsunenoyama,Dewanoumi,Okayama,09.02.1925,175 cm 98 kg,8-7
M11e,Onoumi,Nishonoseki,Akita,20.03.1916,176 cm 99.5 kg,3-12
M11w,Futaseyama,Asahiyama,Osaka,07.08.1921,169 cm 108 kg,5-10
M12e,Kotonishiki,Nishonoseki,Kagawa,07.03.1922,177 cm 120 kg,7-8
M12w,Hirosegawa,Isegahama,Miyagi,28.02.1919,180 cm 105 kg,4-11
M13e,Kuninobori,Takasago,Tokyo,18.04.1925,174 cm 126 kg,9-6
M13w,Kotogahama,Nishonoseki,Kagawa,10.10.1927,177 cm 117 kg,8-7
M14e,Kaminishiki,Takashima,Aomori,28.08.1925,180 cm 96 kg,4-2-9
M14w,Sakuranishiki,Dewanoumi,Aomori,26.06.1916,171 cm 93 kg,12-3 G
M15e,Narutoumi,Kasugano,Hyogo,01.01.1926,183 cm 90 kg,8-7
M15w,Orochigata,Nishikijima,Akita,20.05.1919,179 cm 120 kg,9-6
M16e,Onobori,Tatsunami,Nagano,01.08.1925,185 cm 116 kg,8-7
M16w,Yoshiiyama,Dewanoumi,Fukuoka,13.03.1924,182 cm 92 kg,9-6
M17e,Ohikari,Dewanoumi,Hokkaido,24.09.1927,181 cm 115 kg,6-9
M17w,Miyagiumi,Dewanoumi,Miyagi,17.10.1922,171 cm 94 kg,8-7
M18e,Masumiyama,Mihogaseki,Wakayama,17.01.1922,182 cm 99 kg,9-6
M18w,Wakaarashi,Wakamatsu,Nagano,09.06.1924,180 cm 84 kg,2-13
M19e,Kitanonada,Tatsunami,Hokkaido,01.02.1923,180 cm 120 kg,6-9
M19w,Nachinoyama,Dewanoumi,Wakayama,15.08.1920,182 cm 99 kg,4-6-5
M20e,Kainoyama,Nishikijima,Yamanashi,04.03.1921,170 cm 113 kg,8-7
M20w,Yonekawa,Takasago,Hyogo,13.11.1929,189 cm 145 kg,8-7
M21e,Sakurakuni,Isegahama,Hokkaido,08.06.1926,171 cm 92 kg,8-7
M21w,Kamiwaka,Nishonoseki,Chiba,27.09.1928,174 cm 84 kg,8-7
Y1e,Azumafuji,Takasago,Tokyo,28.10.1921,179 cm 178 kg,7-4-4
Y1w,Terukuni,Isegahama,Akita,10.01.1919,174 cm 162 kg,10-5
Y2eHD,Haguroyama,Tatsunami,Niigata,18.11.1914,179 cm 129.5 kg,15-0 Y
Y2wHD,Chiyonoyama,Dewanoumi,Hokkaido,02.06.1926,190 cm 122 kg,13-2 J
O1e,Kagamisato,Tokitsukaze,Aomori,30.04.1923,174 cm 162 kg,11-4
O1w,Yoshibayama,Takashima,Hokkaido,03.04.1920,179 cm 143 kg,12-3
S1e,Mitsuneyama,Takashima,Tokyo,07.02.1922,176 cm 150 kg,8-7
S1w,Ouchiyama,Tokitsukaze,Ibaraki,19.06.1926,202 cm 152 kg,6-9
S2eHD,Tochinishiki,Kasugano,Tokyo,20.02.1925,177 cm 132 kg,10-5 GS
K1e,Kotonishiki,Nishonoseki,Kagawa,07.03.1922,177 cm 120 kg,8-7
K1w,Tokitsuyama,Tatsunami,Fukushima,10.03.1925,182 cm 137 kg,2-13
K2wHD,Wakanohana,Nishonoseki,Aomori,16.03.1928,179 cm 105 kg,5-10
M1e,Wakabayama,Tokitsukaze,Fukuoka,09.11.1922,173 cm 94 kg,3-12
M1w,Bishuyama,Isegahama,Hiroshima,04.11.1919,167 cm 128 kg,3-12
M2e,Nayoroiwa,Tatsunami,Hokkaido,27.09.1914,173 cm 128 kg,7-8
M2w,Futaseyama,Asahiyama,Osaka,07.08.1921,169 cm 108 kg,5-10
M3e,Hirosegawa,Isegahama,Miyagi,28.02.1919,180 cm 105 kg,0-5-10
M3w,Onobori,Tatsunami,Nagano,01.08.1925,185 cm 116 kg,6-9
M4e,Wakasegawa,Isegahama,Hyogo,20.02.1920,176 cm 110 kg,5-10
M4w,Hajimayama,Dewanoumi,Gifu,23.04.1922,176 cm 120 kg,7-8
M5e,Dewanishiki,Dewanoumi,Tokyo,15.07.1925,181 cm 143 kg,10-5
M5w,Kiyoenami,Tatsunami,Ishikawa,24.06.1923,175 cm 118 kg,9-6
M6e,Tsunenoyama,Dewanoumi,Okayama,09.02.1925,175 cm 98 kg,10-5
M6w,Shimizugawa,Oitekaze,Hyogo,13.08.1925,176 cm 115 kg,6-9
M7e,Matsunobori,Oyama,Chiba,20.07.1924,172 cm 154 kg,7-8
M7w,Kusunishiki,Miyagino,Fukuoka,01.02.1921,171 cm 120 kg,4-11
M8e,Narutoumi,Kasugano,Hyogo,01.01.1926,183 cm 90 kg,10-5
M8w,Terunobori,Takashima,Hokkaido,26.01.1922,177 cm 104 kg,12-3 K
M9e,Kotogahama,Nishonoseki,Kagawa,10.10.1927,177 cm 117 kg,10-5
M9w,Kuninobori,Takasago,Tokyo,18.04.1925,174 cm 126 kg,7-8
M10e,Fudoiwa,Tokitsukaze,Kumamoto,06.08.1924,213 cm 130 kg,5-10
M10w,Saganohana,Nishonoseki,Saga,05.12.1917,170 cm 128 kg,0-0-15
M11e,Yakatayama,Dewanoumi,Kumamoto,05.05.1917,180 cm 131.5 kg,2-10-3
M11w,Orochigata,Nishikijima,Akita,20.05.1919,179 cm 120 kg,6-9
M12e,Hiodoshi,Nishikijima,Akita,22.08.1922,179 cm 120 kg,5-10
M12w,Otachi,Dewanoumi,Fukuoka,06.10.1923,194 cm 180 kg,9-6
M13e,Yonekawa,Takasago,Hyogo,13.11.1929,189 cm 145 kg,10-5
M13w,Kaminishiki,Takashima,Aomori,28.08.1925,180 cm 96 kg,6-9
M14e,Aichiyama,Tatsunami,Aichi,10.03.1922,172 cm 105 kg,6-9
M14w,Shinobuyama,Onogawa,Fukushima,21.03.1925,177 cm 109 kg,9-6
M15e,Ohikari,Dewanoumi,Hokkaido,24.09.1927,181 cm 115 kg,8-7
M15w,Shionishiki,Tokitsukaze,Kumamoto,25.09.1924,183 cm 110 kg,7-7-1
M16e,Oiwazan,Tatsunami,Tokyo,20.05.1919,179 cm 120 kg,6-9
M16w,Kozuzan,Asahiyama,Nara,22.02.1919,178 cm 128 kg,8-7
M17e,Kainoyama,Nishikijima,Yamanashi,04.03.1921,170 cm 113 kg,6-9
M17w,Yoshiiyama,Dewanoumi,Fukuoka,13.03.1924,182 cm 92 kg,9-6
M18e,Sakurakuni,Isegahama,Hokkaido,08.06.1926,171 cm 92 kg,7-8
M18w,Yoshidagawa,Tokitsukaze,Yamanashi,19.11.1927,171 cm 105 kg,8-7
M19e,Kitanonada,Tatsunami,Hokkaido,01.02.1923,180 cm 120 kg,7-8
M19w,Miyanishiki,Takasago,Iwate,30.05.1927,171 cm 119 kg,5-10
M20e,Masumiyama,Mihogaseki,Wakayama,17.01.1922,182 cm 99 kg,8-7
M20w,Itsutsunada,Dewanoumi,Nagasaki,05.02.1929,168 cm 81 kg,8-7
Y1e,Chiyonoyama,Dewanoumi,Hokkaido,02.06.1926,190 cm 122 kg,4-4-7
Y1w,Azumafuji,Takasago,Tokyo,28.10.1921,179 cm 178 kg,2-5-8
Y2eHD,Terukuni,Isegahama,Akita,10.01.1919,174 cm 162 kg,0-3-12
Y2wHD,Haguroyama,Tatsunami,Niigata,18.11.1914,179 cm 129.5 kg,9-6
O1e,Kagamisato,Tokitsukaze,Aomori,30.04.1923,174 cm 162 kg,14-1 Y
O1w,Yoshibayama,Takashima,Hokkaido,03.04.1920,179 cm 143 kg,6-3-6
O2eHD,Tochinishiki,Kasugano,Tokyo,20.02.1925,177 cm 132 kg,11-4
S1e,Asashio,Takasago,Hyogo,13.11.1929,189 cm 145 kg,11-4 S
S1w,Nayoroiwa,Tatsunami,Hokkaido,27.09.1914,173 cm 128 kg,10-5
K1e,Matsunobori,Oyama,Chiba,20.07.1924,172 cm 154 kg,9-6
K1w,Kotogahama,Nishonoseki,Kagawa,10.10.1927,177 cm 117 kg,5-10
K2wHD,Mitsuneyama,Takashima,Tokyo,07.02.1922,176 cm 150 kg,10-5
M1e,Kotonishiki,Nishonoseki,Kagawa,07.03.1922,177 cm 120 kg,3-12
M1w,Ouchiyama,Tokitsukaze,Ibaraki,19.06.1926,202 cm 152 kg,0-0-15
M2e,Dewanishiki,Dewanoumi,Tokyo,15.07.1925,181 cm 143 kg,9-6
M2w,Tokitsuyama,Tatsunami,Fukushima,10.03.1925,182 cm 137 kg,6-9
M3e,Wakabayama,Tokitsukaze,Fukuoka,09.11.1922,173 cm 94 kg,2-13
M3w,Wakanohana,Shibatayama,Aomori,16.03.1928,179 cm 105 kg,8-7
M4e,Orochigata,Nishikijima,Akita,20.05.1919,179 cm 120 kg,4-11
M4w,Futaseyama,Asahiyama,Osaka,07.08.1921,169 cm 108 kg,8-7
M5e,Otachi,Dewanoumi,Fukuoka,06.10.1923,194 cm 180 kg,8-7
M5w,Bishuyama,Isegahama,Hiroshima,04.11.1919,167 cm 128 kg,4-11
M6e,Terunobori,Takashima,Hokkaido,26.01.1922,177 cm 104 kg,6-9
M6w,Ohikari,Dewanoumi,Hokkaido,24.09.1927,181 cm 115 kg,7-8
M7e,Wakasegawa,Isegahama,Hyogo,20.02.1920,176 cm 110 kg,8-7
M7w,Narutoumi,Kasugano,Hyogo,01.01.1926,183 cm 90 kg,8-7
M8e,Kuninobori,Takasago,Tokyo,18.04.1925,174 cm 126 kg,10-5
M8w,Shimizugawa,Oitekaze,Hyogo,13.08.1925,176 cm 115 kg,12-3
